Filename,label
00207580-3799-4108-a088-ba4d445d6fcf.jpg,Black_rot
00d80658-ab49-49ff-b0e6-f437f7501c9b.jpg,Black_rot
00d9556c-89f3-4d96-92b5-6b6cd2fa0745.jpg,Black_rot
00de0f5a-bcfd-4f0f-9dc0-8754148efdee.jpg,Black_rot
0116fb05-dc26-4e06-ad4f-b3b7c718df9c.jpg,Black_rot
0123c58b-028d-4f54-9539-317a244bf146.jpg,Black_rot
012c7b8e-9d91-44ff-abf8-d723cf627b79.jpg,Black_rot
017c6c02-d377-4479-bc0a-5a722b7fd965.jpg,Black_rot
01912bca-5efb-48e5-a55d-661ce1ce2552.jpg,Black_rot
0192fc87-67dd-4908-a43a-f2f8de0cc0ff.jpg,Black_rot
01a9adb0-4767-45f4-ab22-cf0a24208336.jpg,Black_rot
01cfe3b6-501e-4aba-8bc9-34c407221394.jpg,Black_rot
02040fcf-a818-4b7a-9184-cfea36506412.jpg,Black_rot
027a2739-aebe-4adb-bd6d-8acbcbc35f99.jpg,Black_rot
029f691e-2bc7-449a-a76d-68b3fbfad269.jpg,Black_rot
02a3df4d-43ba-440c-bef9-50df919c39ab.jpg,Black_rot
02bd6ad3-a27a-4c72-bfa5-8ade7c2a15b1.jpg,Black_rot
0319f30a-8534-4293-bdea-ba138480efb4.jpg,Black_rot
0330cd12-a81b-492a-acf2-4d583a1bef8a.jpg,Black_rot
03d025f0-4b96-46e4-9ebd-8f7480d5b09f.jpg,Black_rot
03d0defd-4786-4f37-a2fb-3cdbd02cd71e.jpg,Black_rot
03efbd74-1a34-4bf9-905f-57072d25fa32.jpg,Black_rot
041e96ab-4bfa-41ce-9915-9703319c87c5.jpg,Black_rot
042b886f-dd6d-4cd6-988e-9ea3971d9fac.jpg,Black_rot
04494f3b-0fda-438a-811e-6aae5f692d7d.jpg,Black_rot
044aea60-622c-4de7-a7df-556a0cf7288f.jpg,Black_rot
04531b41-7604-4f79-a3ad-604510d311e1.jpg,Black_rot
0471c961-6772-4661-bd1a-f0d684b3b977.jpg,Black_rot
048d40dc-406c-4f29-be32-aaeb2efc86b5.jpg,Black_rot
04967bde-d322-4f26-ac85-34d650299bf5.jpg,Black_rot
049a671d-6a01-4779-8909-3b06783b9446.jpg,Black_rot
049d381c-fbd1-47e7-9eea-a00e4fbb599c.jpg,Black_rot
04c0593e-b0a6-4fc4-961f-a9b4c32bcefb.jpg,Black_rot
04da66f8-44d6-4e2a-a9eb-5c8f7d165906.jpg,Black_rot
04df0f3a-c30a-4644-be9b-7d1c6a4c1f4d.jpg,Black_rot
05128e5e-6109-45e9-90cb-b68d304adf55.jpg,Black_rot
0557bca4-976f-4f7c-bb24-3f2c60669c20.jpg,Black_rot
055fc6ea-ef3c-47bd-9d6f-f0a613d99027.jpg,Black_rot
058f168a-0c5b-4fa9-9444-f74473ef365b.jpg,Black_rot
059948e2-12ca-457b-b051-b81e141fa395.jpg,Black_rot
059b9ae7-a47d-4607-aee1-ea6cc8d6a300.jpg,Black_rot
05bebf49-13a5-4e6a-a90a-065fa58805e5.jpg,Black_rot
05c3536e-d4de-499c-a044-4511d53697c1.jpg,Black_rot
06071b73-131c-4f5d-b1bc-72ff06fd57ea.jpg,Black_rot
060e66ab-a368-4bd3-b4a4-2a79d2f74956.jpg,Black_rot
062cf16b-580e-4764-96ad-dac94ff7976a.jpg,Black_rot
0634f3cf-9b79-408c-8c5f-3c7d0c679dde.jpg,Black_rot
06e4bc0f-f405-4d2a-9657-45ee67ad8315.jpg,Black_rot
06f0852b-fd5a-4cef-aa9f-23372d12c48c.jpg,Black_rot
06f8c259-8aed-406e-ab57-fdd3421e34e3.jpg,Black_rot
07038639-e156-45a2-b601-2b7249b0ec91.jpg,Black_rot
07840491-8982-421b-8fcf-b278dd1a23af.jpg,Black_rot
0797154e-da26-4aa1-8fcf-8d958d697e7b.jpg,Black_rot
079f8bf8-59a5-4df5-bb0a-9e4f8f9ac899.jpg,Black_rot
07ae0e22-e328-4770-99e7-ec84a63b3b39.jpg,Black_rot
07c55b0b-65cb-4ecb-b701-45d4b5a2523d.jpg,Black_rot
07d67204-00b0-4f88-a9f1-04f75e8b341e.jpg,Black_rot
082a9389-57ee-4e79-92dc-78341de25d12.jpg,Black_rot
083880b6-8c0d-4e79-8587-6d7929802ef5.jpg,Black_rot
085677ec-9371-4cf1-866d-b02bde46ddd5.jpg,Black_rot
0883f358-4eb1-45fb-b525-8e60afd82723.jpg,Black_rot
088f85b7-8cc7-4aa8-abd6-3dbfb6af2e7a.jpg,Black_rot
0907001f-7497-4c5f-81c9-bfe383938526.jpg,Black_rot
0978e8d1-6803-4133-b3d4-4eb5a5adca5b.jpg,Black_rot
0979869f-7e95-43dd-967e-efd638df2788.jpg,Black_rot
098f938a-6db6-46e3-a280-286c44639db4.jpg,Black_rot
09907762-fe38-477b-85a2-8d423b555c09.jpg,Black_rot
09b96cf5-2b24-4ec6-9827-5d13287fd555.jpg,Black_rot
09be43cd-5aa5-4762-baa7-e1e68dbe5cfd.jpg,Black_rot
09c6dab3-6b67-4dcc-a803-3a3d93f1c33c.jpg,Black_rot
0a1f5f94-6e78-4755-a583-2176ecf7aa15.jpg,Black_rot
0a22b91e-5483-4b0b-945a-4d6af73b8c32.jpg,Black_rot
0a3e7ebd-37d1-4ebe-b446-23740573c953.jpg,Black_rot
0a562dd0-4efe-4453-9326-b5c08a6212b9.jpg,Black_rot
0a7e8687-e013-4ddc-b58d-e0f141352518.jpg,Black_rot
0a920c3c-b0e8-4fb1-aa76-a62d530218f1.jpg,Black_rot
0aa66ad0-6036-44ff-9926-0df30e0421ea.jpg,Black_rot
0adc43d2-fff2-4e19-baf8-10ffa5b87811.jpg,Black_rot
0afb2326-ec37-4cbe-b673-614558f442a4.jpg,Black_rot
0b4a2669-ccde-4860-94b3-cec78b22ea01.jpg,Black_rot
0b8734e9-d8c1-429f-9fd4-6217b31d7e1e.jpg,Black_rot
0bab3caf-e862-493a-bca6-94d45eb2c77f.jpg,Black_rot
0bc7e710-f7a8-4aaf-85ab-fd56c53603ec.jpg,Black_rot
0bd7c827-2983-4796-95ab-c9204b58342a.jpg,Black_rot
0bdb311c-1826-4be8-a817-fd07a220e41c.jpg,Black_rot
0bdead9b-982e-4975-9dfa-cda4c583e966.jpg,Black_rot
0bec6aaf-b16d-455a-a9e6-1c8afe67dbf3.jpg,Black_rot
0c10abcf-f41d-4bcf-b7c5-4992a5f99097.jpg,Black_rot
0c35c2cf-14f5-49f7-8d52-913f2521921a.jpg,Black_rot
0c4b62d2-08a5-49d3-8b9d-53e3c14663df.jpg,Black_rot
